,drone_speed,drone_ascent_rate,drone_response_distance,is_violation,max_heli_speed,min_heli_speed
909,66.0,13.45,10000.0,0,183.33,154.0
916,66.0,14.2,6200.0,0,183.33,154.0
917,66.0,14.2,6400.0,0,183.33,154.0
918,66.0,14.2,6600.0,0,183.33,154.0
919,66.0,14.2,6800.0,0,183.33,154.0
920,66.0,14.2,7000.0,0,183.33,154.0
921,66.0,14.2,7200.0,0,183.33,154.0
922,66.0,14.2,7400.0,0,183.33,154.0
923,66.0,14.2,7600.0,0,183.33,154.0
924,66.0,14.2,7800.0,0,183.33,154.0
925,66.0,14.2,8000.0,0,183.33,154.0
926,66.0,14.2,8200.0,0,183.33,154.0
927,66.0,14.2,8400.0,0,183.33,154.0
928,66.0,14.2,8600.0,0,183.33,154.0
929,66.0,14.2,8800.0,0,183.33,154.0
930,66.0,14.2,9000.0,0,183.33,154.0
931,66.0,14.2,9200.0,0,183.33,154.0
932,66.0,14.2,9400.0,0,183.33,154.0
933,66.0,14.2,9600.0,0,183.33,154.0
934,66.0,14.2,9800.0,0,183.33,154.0
935,66.0,14.2,10000.0,0,183.33,154.0
1053,73.33,11.2,7600.0,0,183.33,154.0
1054,73.33,11.2,7800.0,0,183.33,154.0
1055,73.33,11.2,8000.0,0,183.33,154.0
1056,73.33,11.2,8200.0,0,183.33,154.0
1057,73.33,11.2,8400.0,0,183.33,154.0
1058,73.33,11.2,8600.0,0,183.33,154.0
1059,73.33,11.2,8800.0,0,183.33,154.0
1060,73.33,11.2,9000.0,0,183.33,154.0
1061,73.33,11.2,9200.0,0,183.33,154.0
1062,73.33,11.2,9400.0,0,183.33,154.0
1063,73.33,11.2,9600.0,0,183.33,154.0
1064,73.33,11.2,9800.0,0,183.33,154.0
1065,73.33,11.2,10000.0,0,183.33,154.0
1077,73.33,11.95,7200.0,0,183.33,154.0
1078,73.33,11.95,7400.0,0,183.33,154.0
1079,73.33,11.95,7600.0,0,183.33,154.0
1080,73.33,11.95,7800.0,0,183.33,154.0
1081,73.33,11.95,8000.0,0,183.33,154.0
1082,73.33,11.95,8200.0,0,183.33,154.0
1083,73.33,11.95,8400.0,0,183.33,154.0
1084,73.33,11.95,8600.0,0,183.33,154.0
1085,73.33,11.95,8800.0,0,183.33,154.0
1086,73.33,11.95,9000.0,0,183.33,154.0
1087,73.33,11.95,9200.0,0,183.33,154.0
1088,73.33,11.95,9400.0,0,183.33,154.0
1089,73.33,11.95,9600.0,0,183.33,154.0
1090,73.33,11.95,9800.0,0,183.33,154.0
1091,73.33,11.95,10000.0,0,183.33,154.0
1102,73.33,12.7,7000.0,0,183.33,154.0
1103,73.33,12.7,7200.0,0,183.33,154.0
1104,73.33,12.7,7400.0,0,183.33,154.0
1105,73.33,12.7,7600.0,0,183.33,154.0
1106,73.33,12.7,7800.0,0,183.33,154.0
1107,73.33,12.7,8000.0,0,183.33,154.0
1108,73.33,12.7,8200.0,0,183.33,154.0
1109,73.33,12.7,8400.0,0,183.33,154.0
1110,73.33,12.7,8600.0,0,183.33,154.0
1111,73.33,12.7,8800.0,0,183.33,154.0
1112,73.33,12.7,9000.0,0,183.33,154.0
1113,73.33,12.7,9200.0,0,183.33,154.0
1114,73.33,12.7,9400.0,0,183.33,154.0
1115,73.33,12.7,9600.0,0,183.33,154.0
1116,73.33,12.7,9800.0,0,183.33,154.0
1117,73.33,12.7,10000.0,0,183.33,154.0
1126,73.33,13.45,6600.0,0,183.33,154.0
1127,73.33,13.45,6800.0,0,183.33,154.0
1128,73.33,13.45,7000.0,0,183.33,154.0
1129,73.33,13.45,7200.0,0,183.33,154.0
1130,73.33,13.45,7400.0,0,183.33,154.0
1131,73.33,13.45,7600.0,0,183.33,154.0
1132,73.33,13.45,7800.0,0,183.33,154.0
1133,73.33,13.45,8000.0,0,183.33,154.0
1134,73.33,13.45,8200.0,0,183.33,154.0
1135,73.33,13.45,8400.0,0,183.33,154.0
1136,73.33,13.45,8600.0,0,183.33,154.0
1137,73.33,13.45,8800.0,0,183.33,154.0
1138,73.33,13.45,9000.0,0,183.33,154.0
1139,73.33,13.45,9200.0,0,183.33,154.0
1140,73.33,13.45,9400.0,0,183.33,154.0
1141,73.33,13.45,9600.0,0,183.33,154.0
1142,73.33,13.45,9800.0,0,183.33,154.0
1143,73.33,13.45,10000.0,0,183.33,154.0
1151,73.33,14.2,6400.0,0,183.33,154.0
1152,73.33,14.2,6600.0,0,183.33,154.0
1153,73.33,14.2,6800.0,0,183.33,154.0
1154,73.33,14.2,7000.0,0,183.33,154.0
1155,73.33,14.2,7200.0,0,183.33,154.0
1156,73.33,14.2,7400.0,0,183.33,154.0
1157,73.33,14.2,7600.0,0,183.33,154.0
1158,73.33,14.2,7800.0,0,183.33,154.0
1159,73.33,14.2,8000.0,0,183.33,154.0
1160,73.33,14.2,8200.0,0,183.33,154.0
1161,73.33,14.2,8400.0,0,183.33,154.0
1162,73.33,14.2,8600.0,0,183.33,154.0
1163,73.33,14.2,8800.0,0,183.33,154.0
1164,73.33,14.2,9000.0,0,183.33,154.0
1165,73.33,14.2,9200.0,0,183.33,154.0
1166,73.33,14.2,9400.0,0,183.33,154.0
1167,73.33,14.2,9600.0,0,183.33,154.0
1168,73.33,14.2,9800.0,0,183.33,154.0
1169,73.33,14.2,10000.0,0,183.33,154.0
